v_mae,v_rmse,v_r2,t_mae,t_rmse,t_r2,macro_mae,macro_rmse,macro_r2,n_rows,model,display_name,group_kind,group
26.100668369273556,38.73384830809713,0.8217291159780479,0.3418842532858674,0.42675932747899986,0.9651419046386831,13.221276311279713,19.580303817788064,0.8934355103083655,151,mlp,MLP,experiment_id,cc_dchg_1p5C_25degC
24.9135137767749,38.86206005849854,0.8043024122618097,0.39600066067194506,0.5124741329675441,0.9747213290163945,12.654757218723422,19.687267095733045,0.8895118706391021,151,mlp,MLP,experiment_id,cc_dchg_2C_25degC
23.13771682789166,36.51037059360772,0.8107187193154002,0.519385358967833,0.6765225358449249,0.9731590085792605,11.828551093429745,18.59344656472632,0.8919388639473304,151,mlp,MLP,experiment_id,cc_dchg_2p5C_25degC
7.346043621711709,9.724212675167228,0.9190950724056725,0.4910926503276992,0.6742958686484545,0.840045126094887,3.918568136019704,5.199254271907842,0.8795700992502797,453,mlp,MLP,operation,charge
24.71729965798004,38.05074628101969,0.8126474778513327,0.41909009097521516,0.5484633084224845,0.975961135561277,12.568194874477626,19.299604794721088,0.8943043067063048,453,mlp,MLP,operation,discharge
18.011598239864856,28.6623304135403,0.9087607486132268,0.36377674708835156,0.46546319503615635,0.935821398304633,9.187687493476604,14.563896804288229,0.9222910734589298,302,mlp,MLP,c_rate,1.5
15.961452219953438,28.277363564022,0.9121371966818707,0.45250868075422146,0.6056145216567494,0.9400924363443538,8.20698045035383,14.441489042839375,0.9261148165131122,302,mlp,MLP,c_rate,2.0
14.121964459719319,26.315222442054125,0.9257755407333883,0.5489886841117986,0.7414886674578152,0.9437481480856877,7.335476571915558,13.52835555475597,0.934761844409538,302,mlp,MLP,c_rate,2.5
5.063994160064105,6.70974301115091,0.9713967564112364,0.2180045065661541,0.299590814830248,0.9399186602671433,2.6409993333151296,3.504666912990579,0.9556577083391898,151,wide_deep_mlp,Wide & Deep MLP,experiment_id,cc_chg_1p5C_25degC
4.016217683648563,5.821110699522998,0.9695585744035389,0.28543664525239565,0.42668382509784436,0.9018609904788901,2.150827164450479,3.123897262310421,0.9357097824412145,151,wide_deep_mlp,Wide & Deep MLP,experiment_id,cc_chg_2C_25degC
3.8251755660964473,6.306593229784607,0.9255575747397295,0.3553268962942069,0.5357142659151867,0.8789483734780057,2.090251231195327,3.4211537478498966,0.9022529741088676,151,wide_deep_mlp,Wide & Deep MLP,experiment_id,cc_chg_2p5C_25degC
12.594497946944374,18.510642362926518,0.959286156455954,0.18992014065863486,0.2521521218317615,0.9878307766061469,6.392209043801505,9.38139724237914,0.9735584665310505,151,wide_deep_mlp,Wide & Deep MLP,experiment_id,cc_dchg_1p5C_25degC
11.918998665079584,17.976484754145595,0.9581261033639701,0.231776809969952,0.3122916301572893,0.9906129089992426,6.0753877375247685,9.144388192151442,0.9743695061816063,151,wide_deep_mlp,Wide & Deep MLP,experiment_id,cc_dchg_2C_25degC
10.75924972204602,16.481592522781977,0.9614278782500633,0.2931098483835472,0.3946453728567081,0.9908662725661193,5.526179785214784,8.438118947819342,0.9761470754080912,151,wide_deep_mlp,Wide & Deep MLP,experiment_id,cc_dchg_2p5C_25degC
4.301795803269705,6.289650208020439,0.9661530871649756,0.28625601603758555,0.4315875800019532,0.9344708768331317,2.2940259096536453,3.3606188940111963,0.9503119819990536,453,wide_deep_mlp,Wide & Deep MLP,operation,charge
11.75758211135666,17.677111160021045,0.9595651559926666,0.23826893300404473,0.32498806394890195,0.9915597830204484,5.997925522180353,9.001049611984973,0.9755624695065575,453,wide_deep_mlp,Wide & Deep MLP,operation,discharge
8.82924605350424,13.922365674766956,0.9784729366023694,0.2039623236123945,0.2768892819114812,0.9772892305770536,4.5166041885583175,7.099627478339219,0.9778810835897116,302,wide_deep_mlp,Wide & Deep MLP,c_rate,1.5
7.967608174364076,13.36112521257342,0.9803838717497728,0.25860672761117387,0.37388845185858904,0.9771664624884516,4.113107450987625,6.867506832216004,0.9787751671191123,302,wide_deep_mlp,Wide & Deep MLP,c_rate,2.0
7.292212644071231,12.478301371841198,0.9833104782358657,0.32421837233887707,0.4704969420847799,0.9773513980376796,3.808215508205054,6.474399156962989,0.9803309381367726,302,wide_deep_mlp,Wide & Deep MLP,c_rate,2.5
4.398835868753763,6.309695186576917,0.9747058394747969,0.21486782466187193,0.3085786588475162,0.9362596572794287,2.3068518467078176,3.3091369227122165,0.9554827483771129,151,gated_mlp,Gated MLP,experiment_id,cc_chg_1p5C_25degC
3.2303912919324698,4.806241136757321,0.9792477886005809,0.2867568887864602,0.4456323090485184,0.8929509908826039,1.758574090359465,2.6259367229029196,0.9360993897415923,151,gated_mlp,Gated MLP,experiment_id,cc_chg_2C_25degC
2.8751046674997442,4.532860242902493,0.9615429885752174,0.35181424592052146,0.5445577839724465,0.8749187690739688,1.6134594567101328,2.5387090134374697,0.9182308788245931,151,gated_mlp,Gated MLP,experiment_id,cc_chg_2p5C_25degC
15.293176371537438,25.789177257736892,0.9209732543809,0.15687553019172262,0.22017091553696622,0.9907219329601509,7.72502595086458,13.004674086636928,0.9558475936705255,151,gated_mlp,Gated MLP,experiment_id,cc_dchg_1p5C_25degC
14.02934872302839,23.921580653935784,0.9258495858562188,0.20693980520259264,0.286163855405932,0.9921179371184282,7.118144264115491,12.103872254670858,0.9589837614873236,151,gated_mlp,Gated MLP,experiment_id,cc_dchg_2C_25degC
12.944305721896958,22.922328052158605,0.9253907575167784,0.27381079952339316,0.3793042796120613,0.9915625832137873,6.609058260710175,11.650816165885333,0.9584766703652828,151,gated_mlp,Gated MLP,experiment_id,cc_dchg_2p5C_25degC
3.501443942728659,5.274436121326344,0.9761977424412603,0.28447965312295126,0.4436034729534278,0.9307712714728639,1.8929617979258053,2.859019797139886,0.9534845069570621,453,gated_mlp,Gated MLP,operation,charge
14.088943605487595,24.240165070563535,0.9239666138820289,0.2125420449725695,0.3023445720372689,0.992694950845812,7.150742825230082,12.271254821300403,0.9583307823639204,453,gated_mlp,Gated MLP,operation,discharge
9.846006120145601,18.773570744246893,0.960857146351437,0.18587167742679728,0.2680447917275373,0.9787169284964686,5.0159388987861995,9.520807767987215,0.9697870374239528,302,gated_mlp,Gated MLP,c_rate,1.5
8.629870007480427,17.253144276441514,0.9672912661917561,0.24684834699452646,0.3744849175926191,0.9770935515108369,4.438359177237477,8.813814597017066,0.9721924088512965,302,gated_mlp,Gated MLP,c_rate,2.0
7.9097051946983505,16.522408197845483,0.9707396412513579,0.3128125227219573,0.4692626751708506,0.9774700715114969,4.111258858710154,8.495835436508166,0.9741048563814274,302,gated_mlp,Gated MLP,c_rate,2.5
7.094292878280038,8.798408508700822,0.9508173691560288,0.31575480169698716,0.4246054524673375,0.8793148725413008,3.7050238399885127,4.61150698058408,0.9150661208486648,151,deep_ensemble_mlp,Deep Ensemble MLP,experiment_id,cc_chg_1p5C_25degC
5.076860316556009,6.8147483488930005,0.9582791722328696,0.4229702210249828,0.5907698631336566,0.8118665688472904,2.7499152687904957,3.7027591060133287,0.88507287054008,151,deep_ensemble_mlp,Deep Ensemble MLP,experiment_id,cc_chg_2C_25degC
